高清频道,#genre#
三明1, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227173/index.m3u8?servicetype=1
平潭综合, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227218/index.m3u8?servicetype=1
泉州1, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227165/index.m3u8?servicetype=1
漳州1, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227169/index.m3u8?servicetype=1
福州1, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227157/index.m3u8?servicetype=1
莆田1, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227161/index.m3u8?servicetype=1
咪咕视频0, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227158/index.m3u8?servicetype=1
精品萌宠, http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227183/index.m3u8?servicetype=1
上海纪实, http://39.134.66.66/PLTV/88888888/224/3221225673/index.m3u8?servicetype=1
求索动物, http://39.134.66.66/PLTV/88888888/224/3221225730/index.m3u8?servicetype=1
求索生活, http://39.134.66.66/PLTV/88888888/224/3221225715/index.m3u8?servicetype=1
求索科学, http://39.134.66.66/PLTV/88888888/224/3221225728/index.m3u8?servicetype=1
求索纪录, http://39.134.66.66/PLTV/88888888/224/3221225713/index.m3u8?servicetype=1

国际,#genre#
BBC News,https://d3pxo1qcgzxtxs.cloudfront.net/10005/99951298/hls/playlist.m3u8?ads.xumo_channelId=99951298
CNA,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
CNN Fast,https://i.mjh.nz/discovery-ptcn.m3u8
CBC News,https://dbrb49pjoymg4.cloudfront.net/v1/master/3fec3e5cac39a52b2132f9c66c83dae043dc17d4/prod_default_xumo-ams-aws/master.m3u8?ads.xumo_channelId=99991276
NBC News Now,https://d4ybyqrhce41r.cloudfront.net/v1/master/3fec3e5cac39a52b2132f9c66c83dae043dc17d4/prod-xumo-linear-nbcu-hlsv3/master.m3u8?ads.channelId=99992212
ABC News Live,https://d4ybyqrhce41r.cloudfront.net/v1/master/3fec3e5cac39a52b2132f9c66c83dae043dc17d4/prod-xumo-linear-nbcu-hlsv3/master.m3u8?ads.channelId=99991626
WionNews,https://d7x8z4yuq42qn.cloudfront.net/index_7.m3u8
Sky News,https://i.mjh.nz/sky-news-now.m3u8
AXS TV Now,https://dikcfc9915kp8.cloudfront.net/hls/1080p/playlist.m3u8
Newsmax,http://nmxlive.akamaized.net/hls/live/529965/Live_1/index.m3u8
CBN News,https://bcovlive-a.akamaihd.net/re8d9f611ee4a490a9bb59e52db91414d/us-east-1/734546207001/playlist.m3u8
RT News,https://rt-glb.rttv.com/dvr/rtnews/playlist_4500Kb.m3u8
Africa News,https://euronews-africanews-english-1-eu.xiaomi.wurl.tv/playlist.m3u8
Al Jazeera,http://live-hls-web-aje.getaj.net/AJE/01.m3u8
Arirang,https://amdlive-ch01-ctnd-com.akamaized.net/arirang_1ch/smil:arirang_1ch.smil/chunklist_b3256000_sleng.m3u8
Love Nature,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
Fashion TV,http://91.247.68.229:8000/play/Fashion/index.m3u8
Kids TV,https://jansonmedia-kidstv-1-us.xiaomi.wurl.tv/playlist.m3u8
Wild Earth,https://wildearth-plex.amagi.tv/masterR1080p.m3u8
Trace Sports,https://lightning-tracesport-samsungau.amagi.tv/playlist1080p.m3u8
SportsGrid,https://amg00315-sportsgrid-firetv.amagi.tv/playlist.m3u8
RT Documentary,https://rt-rtd.rttv.com/live/rtdoc/playlist_4500Kb.m3u8
Taiwan Plus,https://bcovlive-a.akamaihd.net/rce33d845cb9e42dfa302c7ac345f7858/ap-northeast-1/6282251407001/playlist.m3u8
ComedyDynamics,https://cdn-ue1-prod.tsv2.amagi.tv/linear/amg01201-cinedigmenterta-comedydynamics-xiaomi/playlist.m3u8
BBC Earth,https://d206rrc0yoxllg.cloudfront.net/v1/manifest/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-staxtq3pp4n9p/115c93cf-88fa-4c4d-86c1-ca74ac6969d7/3.m3u8
History,https://da8eq3kpws4wh.cloudfront.net/v1/manifest/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-qwqfh4ecsmf30/7f1c6847-381e-477d-9bda-b62f74400ee0/3.m3u8
TED Conference,https://tedconferences-ted-1-us.xiaomi.wurl.tv/playlist.m3u8
Ted Talks, ,https://tedconferences-ted-1-eu.xiaomi.wurl.tv/playlist.m3u8
The Graham Norton Show,https://i.mjh.nz/discovery-ptgn.m3u8
Mytime,https://appletree-mytimeau-samsung.amagi.tv/playlist.m3u8
La La Life, ,https://amg02051-soulpublishing-amg02051c8-xiaomi-in-398.playouts.now.amagi.tv/playlist/amg02051-admecyltd-lalalifeenglish-xiaomiin/playlist.m3u8
MovieDome,https://cdn-ue1-prod.tsv2.amagi.tv/linear/amg00771-kochfilmsgerman-moviedomeuk-xiaomi/playlist.m3u8
Tastemade, ,https://cdn-ue1-prod.tsv2.amagi.tv/linear/amg00047-tastemade-tmintleng-xiaomi/playlist.m3u8
Yu-Gi-Oh, ,https://fastmedia-yu-gi-oh-1-gb.xiaomi.wurl.tv/playlist.m3u8
ION Plus,https://dbrb49pjoymg4.cloudfront.net/10001/9999614/hls/playlist.m3u8?ads.xumo_channelId=9999614
Today Allday,https://d4ybyqrhce41r.cloudfront.net/v1/master/3fec3e5cac39a52b2132f9c66c83dae043dc17d4/prod-xumo-linear-nbcu-hlsv3/master.m3u8?ads.channelId=99991245
LoveStories,https://lovestoriestv-lovestoriestv-1-eu.xiaomi.wurl.tv/playlist.m3u8
Travel XP,https://travelxp-travelxp-1-eu.xiaomi.wurl.tv/playlist.m3u8
Museum TV,https://cdn-ue1-prod.tsv2.amagi.tv/linear/amg01492-secomsasmediart-museumtven-xiaomi/playlist.m3u8
Ondemand China,https://newidco-ondemandchina-1-us.xiaomi.wurl.tv/playlist.m3u8
Young Hollywood,https://cdn-ue1-prod.tsv2.amagi.tv/linear/amg00143-younghollywoodl-younghollywood-xiaomi/playlist.m3u8
Food,https://food-eu.xiaomi.wurl.tv/playlist.m3u8
MovieSphere,https://i.mjh.nz/discovery-ptms.m3u8
Rakuten Viki, ,https://newidco-rakutenviki-2-eu.xiaomi.wurl.tv/playlist.m3u8
Rakuten TV Shows, ,https://rakuten-tvshows-1-gb.xiaomi.wurl.tv/playlist.m3u8
Rakuten Comedy,https://rakuten-comedymovies-1-gb.xiaomi.wurl.tv/playlist.m3u8
Rakuten Thriller,https://rakuten-thriller-1-gb.xiaomi.wurl.tv/playlist.m3u8
Rakuten British Films,https://rakuten-british-films-1-gb.xiaomi.wurl.tv/playlist.m3u8
Global Fashion Channel,https://gfcomnimedia-globalfashionchannel-1-eu.xiaomi.wurl.tv/playlist.m3u8
Billiards TV,https://newidco-billiardstv-1-eu.xiaomi.wurl.tv/playlist.m3u8

World News,#genre#
BBC News,http://213.254.12.7/BBCWorldNews/mono.m3u8
BBC News,http://103.199.161.254/Content/bbcworld/Live/Channel(BBCworld)/index.m3u8
BBC News,http://103.199.161.254/Content/bbcworld/Live/Channel(BBCworld)/Stream(01)/index.m3u8
BBC News,http://103.199.161.254/Content/bbcworld/Live/Channel(BBCworld)/Stream(02)/index.m3u8
BBC News,http://103.199.161.254/Content/bbcworld/Live/Channel(BBCworld)/Stream(03)/index.m3u8
BBC One,https://rakuten-tvshows-1-eu.rakuten.wurl.tv/3000.m3u8
CNN Live,https://cnn-cnninternational-1-eu.rakuten.wurl.tv/playlist.m3u8
CNN Live,https://turnerlive.warnermediacdn.com/hls/live/586495/cnngo/cnn_slate/VIDEO_4_1064000.m3u8
CNN Live,https://turnerlive.warnermediacdn.com/hls/live/586495/cnngo/cnn_slate/VIDEO_0_3564000.m3u8
CNN Live,https://turnerlive.warnermediacdn.com/hls/live/586495/cnngo/cnn_slate/VIDEO_3_1464000.m3u8
CNN Live,https://cnn-cnninternational-1-eu.rakuten.wurl.tv/d7324ea34d8417a9885049590963707e.m3u8
CNN Live,https://cnn-cnninternational-1-eu.rakuten.wurl.tv/f93b9a949a4a8651dd5a2f42e3a2b6f9.m3u8
ABC News,https://content.uplynk.com/channel/3324f2467c414329b3b0cc5cd987b6be.m3u8
ABC News,https://content-aapm1.uplynk.com/channel/640a5a594b434c2691e20580afda564f/e.m3u8?pbs=2f5964b582bd4b7f9561e00a66483ff8
ABC News,https://content-aaps1.uplynk.com/channel/640a5a594b434c2691e20580afda564f/e.m3u8?pbs=3e9968be2664441d80b8241bf20224a6
ABC News,https://content-aaps1.uplynk.com/channel/640a5a594b434c2691e20580afda564f/e.m3u8?pbs=625877f5b7a840319423d58ce892f241
ABC News Australia (720p),https://abc-iview-mediapackagestreams-2.akamaized.net/out/v1/6e1cc6d25ec0480ea099a5399d73bc4b/index.m3u8
NBC News,https://lnc-nbc-news-now.tubi.video/master.m3u8
NBC News,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV39.m3u8
FOX News,https://fox-foxnewsnow-samsungus.amagi.tv/playlist.m3u8
FOX News,https://fox-foxnewsnow-samsungus.amagi.tv/playlist720p.m3u8
CBS News,https://cbsn-us.cbsnstream.cbsnews.com/out/v1/55a8648e8f134e82a470f83d562deeca/master.m3u8
CBS News,https://cbsn-us.cbsnstream.cbsnews.com/out/v1/55a8648e8f134e82a470f83d562deeca/master_11.m3u8
NHK World,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index.m3u8
NHK World,https://b-nhkwlive-ojp.nhkworld.jp/hls/live/2003459-b/nhkwlive-ojp-en/index_1M.m3u8
GB News,https://cdn-apse1-prod.tsv2.amagi.tv/linear/amg01076-lightningintern-gbnewsnz-samsungnz/playlist.m3u8
News 12 New York (1080p),https://lnc-news12.tubi.video/index.m3u8
Scripps News (1080p),https://livetv-fa.tubi.video/scripps-news/playlist.m3u8

台湾,#genre#
中视,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV34.m3u8
华视,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV12.m3u8
华视HD,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV26.m3u8
三立,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV32.m3u8
新唐人亚太台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV23.m3u8
中视新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV09.m3u8
台视新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV25.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
中天新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV28.m3u8
民视新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV17.m3u8
民视新闻,http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8
TVBS新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV31.m3u8
TVBS新闻,http://38.64.72.148/hls/modn/list/4006/chunklist1.m3u8
TVBS新闻,http://38.64.72.148:80/hls/modn/list/4006/chunklist0.m3u8
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8
东森美洲卫视,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8

Sports,#genre#
Fear Factor (720p),https://lnc-fear-factor.tubi.video/playlist.m3u8
BeIN SPORTS XTRA (720p),https://lnc-bein.tubi.video/playlist.m3u8
Poker Go (1080p),https://lnc-pokergo.tubi.video/playlist.m3u8
Racing America (720p),https://lnc-racing-america.tubi.video/playlist.m3u8
TNT,http://170.254.18.106/TNT/index.m3u8
ESPN,http://livex.pop-app.live/s4n/poplive/ch313/playlist.m3u8
nba,https://plpl2.buytg4mnuy01.space/playlist/20680/jco.poiuybv.space/caxi.m3u8

MISC,#genre#
LOL Standup (1080p),https://lnc-lol-stand-up.tubi.video/playlist.m3u8
Caught in Providence (720p),https://lnc-caught-in-providence.tubi.video/playlist.m3u8
The Masked Singer (720p),https://lnc-masked-singer.tubi.video/index.m3u8
Drag Race Universe (1080p),https://lnc-dragrace.tubi.video/playlist.m3u8
Gardening With Monty Don (720p),https://lnc-gardening-monty-don.tubi.video/playlist.m3u8
Great British Menu (720p),https://lnc-great-british-menu.tubi.video/playlist.m3u8
Dr. G Medical Examiner (720p),https://lnc-dr-g-filmrise.tubi.video/index.m3u8
BBC Doctor Who Classic (720p),https://lnc-dr-who.tubi.video/playlist.m3u8
Anger Management Channel (720p),https://lnc-anger-management.tubi.video/playlist.m3u8
History Time (1080p),https://lnc-historytime.tubi.video/playlist.m3u8
NHRA TV (720p),https://lnc-nhra.tubi.video/nh.m3u8
ION Mystery (1080p),https://livetv-fa.tubi.video/ion-mystery/playlist.m3u8
ION Mystery (1080p),https://scripps-ionmystery-1-us.xumo.wurl.tv/playlist.m3u8
ION Plus,https://d2olmevnzmviuu.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-drh5os33njrnt/ion_plus.m3u8
Localish (720p),https://lnc-localish.tubi.video/index.m3u8
Love Nature (1080p),https://lnc-love-nature.tubi.video/playlist.m3u8
Love Quest (1080p),https://lnc-all-real.tubi.video/playlist.m3u8
Love Stories TV (720p),https://84e619480232400a842ce499d053458a.mediatailor.us-east-1.amazonaws.com/v1/manifest/04fd913bb278d8775298c26fdca9d9841f37601f/ONO_LoveStoriesTV/18a65393-ba3b-4912-90d5-7188c128ac66/3.m3u8
Maverick Black Cinema (720p),https://lnc-maverick-black-cinema.tubi.video/playlist.m3u8
Mr. Beast (1080p),https://lnc-mr-beast.tubi.video/playlist.m3u8
Homeful (1080p),https://lnc-homeful.tubi.video/playlist.m3u8
The Guardian,https://0d0239e437124ddcb8090d815caf4013.mediatailor.us-east-1.amazonaws.com/v1/master/04fd913bb278d8775298c26fdca9d9841f37601f/Samsung-gb_TheGuardianChannel/playlist.m3u8
Comedy Central,http://170.254.18.106/COMEDY_CENTRAL/index.m3u8
Comedy Classics,https://e46fa4a445464f8a9150fa7d510eb85c.mediatailor.us-west-2.amazonaws.com/v1/master/2d2d0d97b0e548f025b2598a69b55bf30337aa0e/npp/7D8WMUS89AUJL8LS2FEM/hls3/now_-1m_15s/m.m3u8

HBO,#genre#
HBO Family,http://170.254.18.106/HBO_FAMILY/index.m3u8
HBO Mundi,http://170.254.18.106/HBO_MUNDI/index.m3u8
HBO Plus,http://170.254.18.106/HBO_PLUS/index.m3u8
HBO Signature,http://170.254.18.106/HBO_SIG/index.m3u8
HBO XTREME,http://170.254.18.106/HBO_XTREME/index.m3u8
HBO 2,http://170.254.18.106/HBO2/index.m3u8

ABC,#genre#
ABC 2 Atlanta GA (WSB-TV) (720p),https://lnc-wsb2.tubi.video/playlist.m3u8
ABC 2 Baltimore MD (WMAR) (720p),https://lnc-wmar.tubi.video/playlist.m3u8
ABC 2 Baton Rouge LA (WBRZ) (720p) [Not 24/7],https://d1wdgbxqfhyvfu.cloudfront.net/wbrz-live-1/smil:wbrz-live.smil/playlist.m3u8
ABC 4 Pittsburg PA (WTAE) (720p),https://lnc-wtae.tubi.video/playlist.m3u8
ABC 4 Seattle WA (KOMO-TV) (720p),https://content.uplynk.com/2c88dfe19e1447e6a6aa27e8e143a140.m3u8
ABC 5 Boston MA (WCVB) (720p),https://lnc-wcvb.tubi.video/playlist.m3u8
ABC 5 Cleveland OH (WEWS) (720p),https://lnc-wews2.tubi.video/playlist.m3u8
ABC 5 Oklahoma City OK (KOCO) (720p),https://lnc-koco.tubi.video/playlist.m3u8
ABC 6 Boise ID (KIVI) (720p),https://lnc-kivi.tubi.video/playlist.m3u8
ABC 6 Indianapolis IN (WRTV) (720p),https://lnc-wrtv.tubi.video/playlist.m3u8
ABC 7 Albuquerque NM (KOAT) (720p),https://lnc-koat.tubi.video/playlist.m3u8
ABC 7 Bay Area and San Francisco News (KGO-DT1) (720p),https://content.uplynk.com/channel/ext/4413701bf5a1488db55b767f8ae9d4fa/kgo_24x7_news.m3u8
ABC 7 Buffalo NY (WKBW) (720p),https://lnc-wkbw.tubi.video/playlist.m3u8
ABC 7 Denver CO (KMGH) (720p),https://content.uplynk.com/channel/64ca339f04964a5e961c3207a7771bf1.m3u8
ABC 7 Detroit MI (WXYZ) (720p),https://lnc-wxyz2.tubi.video/playlist.m3u8
ABC 7 Los Angeles CA (KABC-TV) (720p),https://content.uplynk.com/channel/ext/2118d9222a87420ab69223af9cfa0a0f/kabc_24x7_news.m3u8
ABC 7 Omaha NE (KETV) (720p),https://lnc-ketv.tubi.video/playlist.m3u8
ABC 8 Portland ME (WMTW) (720p),https://lnc-wmtw.tubi.video/playlist.m3u8
ABC 9 Charlotte NC (WSOC) (720p),https://lnc-wsoc.tubi.video/playlist.m3u8
ABC 9 Cincinnati OH (WCPO) (720p),https://lnc-wcpo.tubi.video/playlist.m3u8
ABC 9 Kansas City MO (KMBC-TV) (720p),https://lnc-kmbc.tubi.video/playlist.m3u8
ABC 9 Manchester NH (WMUR-TV) (720p),https://lnc-wmur.tubi.video/playlist.m3u8
ABC 9 Orlando FL (WFTV) (720p),https://amg00327-coxmediagroup-wftvbreaking-ono-hec7b.amagi.tv/playlist/amg00327-coxmediagroup-wftvbreaking-ono/playlist.m3u8
ABC 9 Tucson AZ (KGUN) (720p),https://lnc-kgun.tubi.video/playlist.m3u8
ABC 10 San Diego CA (KGTV) (720p),https://lnc-kgtv2.tubi.video/playlist.m3u8
ABC 12 Milwaukee WI (WISN) (720p),https://lnc-wisn.tubi.video/playlist.m3u8
ABC 13 Las Vegas NV (KTNV) (720p),https://content.uplynk.com/channel/39919d3f7a074eefa8bf579214e952f9.m3u8
ABC 15 Phoenix AZ (KNXV-TV) (720p),https://content.uplynk.com/channel/9deaf22aaa33461f9cac22e030ed00ec.m3u8
ABC 16 Jackson MS (WAPT) (720p),https://lnc-wapt.tubi.video/playlist.m3u8
ABC 22 Savannah GA (WJCL) (720p),https://lnc-wjcl.tubi.video/playlist.m3u8
ABC 25 News Central Texas,https://content.uplynk.com/channel/9d4e02c9c3544c269d32e6b316792c8f.m3u8
ABC 25 West Palm Beach FL (WPBF) (720p),https://lnc-wpbf.tubi.video/playlist.m3u8
ABC 27 Tallahassee FL (WTXL) (720p),https://lnc-wtxl.tubi.video/playlist.m3u8
ABC 28 Tampa Bay FL (WFTS) (720p),https://lnc-wfts2.tubi.video/playlist.m3u8
ABC 30 Fresno and Central Valley News (KFSN-DT1) (720p),https://content.uplynk.com/channel/ext/96195dc445894d079a91958abba8d3af/kfsn_24x7_news.m3u8
ABC 40/29 Fort Smith AR (KHBS) (720p),https://lnc-khbs.tubi.video/playlist.m3u8
ABC News (720p),https://content.uplynk.com/channel/3324f2467c414329b3b0cc5cd987b6be.m3u8
ABC News Live 1 (720p),https://abcnews-streams.akamaized.net/hls/live/2023560/abcnews1/master.m3u8
ABC News Live 2 (720p),https://abcnews-streams.akamaized.net/hls/live/2023561/abcnews2/master.m3u8
ABC News Live 3 (720p),https://abcnews-streams.akamaized.net/hls/live/2023562/abcnews3/master.m3u8
ABC News Live 4 (720p),https://abcnews-streams.akamaized.net/hls/live/2023563/abcnews4/master.m3u8
ABC News Live 5 (720p),https://abcnews-streams.akamaized.net/hls/live/2023564/abcnews5/master.m3u8
ABC News Live 6 (720p),https://abcnews-streams.akamaized.net/hls/live/2023565/abcnews6/master.m3u8
ABC News Live 7 (720p),https://abcnews-streams.akamaized.net/hls/live/2023566/abcnews7/master.m3u8
ABC News Live 8 (720p),https://abcnews-streams.akamaized.net/hls/live/2023567/abcnews8/master.m3u8
ABC News Live 9 (720p),https://abcnews-streams.akamaized.net/hls/live/2023568/abcnews9/master.m3u8
ABC News Live 10 (720p),https://abcnews-streams.akamaized.net/hls/live/2023569/abcnews10/master.m3u8
ABC WWAY 3,https://wway.akamaized.net/hls/live/2029583/wway_ingest/master.m3u8

FOX,#genre#
FOX 2 Detroit MI (WJBK) (720p),https://lnc-wjbk.tubi.video/index.m3u8
FOX 2 San Francisco CA (KTVU) (720p),https://lnc-ktvu.tubi.video/index.m3u8
FOX 4 Dallas / Fort Worth TX (KDFW) (720p),https://lnc-kdfw.tubi.video/index.m3u8
FOX 5 Atlanta GA (WAGA-TV) (720p),https://lnc-waga.tubi.video/index.m3u8
FOX 5 New York NY (WNYW) (720p),https://lnc-wnyw.tubi.video/index.m3u8
FOX 5 Washington DC (WTTG) (720p),https://lnc-wttg.tubi.video/index.m3u8
FOX 6 Milwaukee WI (WITI) (720p),https://lnc-witi.tubi.video/index.m3u8
FOX 7 Austin TX (KTBC) (720p),https://lnc-ktbc.tubi.video/index.m3u8
FOX 9 ST Paul Minneapolis MN (KMSP) (720p),https://lnc-kmsp.tubi.video/index.m3u8
FOX 10 Phoenix AZ (KSAZ) (720p),https://lnc-ksaz.tubi.video/index.m3u8
FOX 11 Los Angeles CA (KTTV) (720p),https://lnc-kttv.tubi.video/index.m3u8
FOX 13 Memphis TN (WHBQ) (720p),https://lnc-whbq3.tubi.video/playlist.m3u8
FOX 13 Salt Lake City UT (KSTU) (720p),https://lnc-kstu2.tubi.video/playlist.m3u8
FOX 13 Seattle WA (KCPQ) (720p),https://lnc-kcpq.tubi.video/index.m3u8
FOX 13 Tampa Bay FL (WTVT) (720p),https://lnc-wtvt.tubi.video/index.m3u8
Fox 15 West Texas Abilene TX (KXVA),https://livevideo01.myfoxzone.com/hls/live/2017381/elvs/live.m3u8
FOX 17 Grand Rapids MI (WXMI) (720p),https://lnc-wxmi.tubi.video/playlist.m3u8
FOX 23 Tulsa OK (KOKI) (720p),https://lnc-koki3.tubi.video/playlist.m3u8
FOX 26 Houston,http://livex.pop-app.live/s4n/poplive/ch228/playlist.m3u8
FOX 29 Philadelphia PA (WTXF-TV) (720p),https://lnc-wtxf.tubi.video/index.m3u8
FOX 32 Chicago IL (WFLD) (720p),https://lnc-wfld.tubi.video/index.m3u8
FOX 35 Orlando FL (WOFL) (720p),https://lnc-wofl.tubi.video/index.m3u8
Fox 43 Harrisburg PA (WPMT),https://livevideo01.fox43.com/hls/live/2011656/elvs/live.m3u8
FOX 47 Jacksonville FL (WJAX) (720p),https://lnc-wjax.tubi.video/playlist.m3u8
FOX 47 Lansing MI (WSYM) (720p),https://lnc-wsym.tubi.video/playlist.m3u8
Fox 54.1 Huntsville,https://livevideo01.rocketcitynow.com/hls/live/2011659/elvs/live.m3u8
Fox 61 News Hartford CT (WTIC-TV),https://livevideo01.fox61.com/hls/live/2011658/elvs/live.m3u8
FOX Business (1080p),http://41.205.93.154/FOXBUSINESS/index.m3u8

CBS,#genre#
CBS 2 Greensboro NC (WFMY) (1080p),https://lnc-wfmy.tubi.video/live.m3u8
CBS 3 Great Falls MT (KRTV) (720p),https://lnc-krtv.tubi.video/playlist.m3u8
CBS 3 Norfolk VA (WTKR) (720p),https://lnc-wtkr.tubi.video/playlist.m3u8
CBS 5 Nashville TN (WTVF) (720p),https://lnc-wtvf2.tubi.video/playlist.m3u8
CBS 6 Richmond VA (WTVR) (720p),https://lnc-wtvr.tubi.video/playlist.m3u8
CBS 7 Bozeman MT (KBZK) (720p),https://lnc-kbzk.tubi.video/playlist.m3u8
CBS 7 Dayton OH (WHIO) (720p),https://lnc-whio2.tubi.video/playlist.m3u8
CBS 7 Seattle WA (KIRO) (720p),https://lnc-kiro.tubi.video/playlist.m3u8
CBS 8 Des Moines IA (KCCI) (720p),https://lnc-kcci.tubi.video/playlist.m3u8
CBS 8 Missoula MT (KPAX) (720p),https://lnc-kpax.tubi.video/playlist.m3u8
CBS 10 Columbus OH (WBNS) (1080p),https://lnc-wbns.tubi.video/live.m3u8
CBS 12 KWCH Weather Channel / Always On Storm Team 12,https://d2jni005khp8n7.cloudfront.net/out/gray-kwchwx-rtmp-v3/live.m3u8
CBS 32 Louisville KY (WLKY) (720p),https://lnc-wlky.tubi.video/playlist.m3u8
CBS News Baltimore (720p),https://cbsnews.akamaized.net/hls/live/2099390/cbsnbal_11/master.m3u8

NBC,#genre#
NBC 2 Orlando FL (WESH) (720p),https://lnc-wesh.tubi.video/playlist.m3u8
NBC 2 Tulsa OK (KJRH) (720p),https://lnc-kjrh.tubi.video/playlist.m3u8
NBC 3 Cleveland OH (WKYC) (1080p),https://lnc-wkyc.tubi.video/live.m3u8
NBC 3 Sacramento CA (KCRA) (720p),https://lnc-kcra.tubi.video/playlist.m3u8
NBC 4 Greenville SC (WYFF) (720p),https://lnc-wyff.tubi.video/playlist.m3u8
NBC 5 Cincinnati OH (WLWT) (720p),https://lnc-wlwt.tubi.video/playlist.m3u8
NBC 5 Colorado Springs CO (KOAA) (720p),https://lnc-koaa.tubi.video/playlist.m3u8
NBC 5 Plattsburgh NY (WPTZ) (720p),https://lnc-wptz.tubi.video/playlist.m3u8
NBC 5 St Louis MO (KSDK) (1080p),https://lnc-ksdk.tubi.video/live.m3u8
NBC 6 Corpus Christi TX (KRIS) (720p),https://lnc-kris.tubi.video/playlist.m3u8
NBC 6 New Orleans LA (WDSU) (720p),https://lnc-wdsu.tubi.video/playlist.m3u8
NBC 8 Lancaster PA (WGAL) (720p),https://lnc-wgal.tubi.video/playlist.m3u8
NBC 8 Portland OR (KGW) (1080p),https://lnc-kgw.tubi.video/live.m3u8
NBC 8 Salinas CA (KSBW) (720p),https://lnc-ksbw.tubi.video/playlist.m3u8
NBC 11 Baltimore MD (WBAL) (720p),https://lnc-wbal.tubi.video/playlist.m3u8
NBC 11 Minneapolis / St Paul MN (KARE) (1080p),https://lnc-kare.tubi.video/live.m3u8
NBC 11 Pittsburgh PA (WPXI) (720p),https://lnc-wpxi2.tubi.video/playlist.m3u8
NBC 12 Helena MT (KTVH) (720p),https://lnc-ktvh.tubi.video/playlist.m3u8
NBC 12 Winston-Salem NC (WXII) (720p),https://lnc-wxii.tubi.video/playlist.m3u8
NBC 13 Birmingham Al (WVTM) (720p),https://lnc-wvtm.tubi.video/playlist.m3u8
NBC 13 Indianapolis IN (WTHR) (1080p),https://lnc-wthr.tubi.video/live.m3u8
NBC 18 Lexington KY (WLEX) (720p),https://lnc-wlex.tubi.video/playlist.m3u8
NBC 26 Green Bay WI (WGBA-DT1) (720p),https://content.uplynk.com/channel/1fbfb28ae5044f619f75ae0adb011989.m3u8
NBC Chicago News 24/7 (1080p),https://nbculocalfast.akamaized.net/hls/live/2096797/nbcchicago/master.m3u8
